aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
-0.5187898237534573,-0.12031611768314773,-0.24336075988766506,-0.6889995865053349,0.47705974958892733,-0.7742698737900034,-0.5442519205291826,-1.141360433031527,-1.0602891147225315,-0.9400187249686701,-0.8508724628487738,1.5571110536894783,0.1463017869109357,-1.2383162271547017,-0.7390053838214986,-0.9156220226268302,-0.9515410869100133,-0.3365684573538627,-0.4723567825809829,-0.1736649434813346,0
-0.4792717536736576,-0.18676972017860258,-0.3225320940236689,-0.878120798604646,-0.6326009897970006,-0.7781653972301265,-0.8767889613843467,-1.080156598217643,-0.8535808210717716,-0.970369949594244,-0.8588070881615473,-0.24810234782560817,0.38630337376992585,-1.4999890248899361,0.9462236399740475,-0.5470047090071666,-1.1840331558203143,1.7488258743016862,-0.6813290539939263,0.19802266039359864,0
-0.5029825957215374,-1.4077138745018711,-0.40170342815967275,-0.6478862795272238,-0.6326009897970006,-0.7236280690684048,-0.5812004806242008,-1.18726330914194,0.01918752989810307,-0.970369949594244,-0.8561622130572895,-0.7982626225730632,-1.6852892706971467,-0.8894191635077225,0.27213203045582907,-0.9291907580974926,-0.9343194521759168,-1.379265623181637,-0.333041934972354,0.19802266039359864,0
-0.4792717536736576,0.9733524928776399,-0.282946426955667,-1.067242010703957,-0.07777062010403661,-0.836598248831971,-0.7289947210042738,0.2663277676878046,-1.1521594674562023,-0.36334545708276694,-0.8561622130572895,-1.5031554745932398,-0.27054307447573145,-0.5405220998607431,-0.40195957906238944,-0.8279906060454685,-1.1452844776685973,0.706128708473912,-0.9599587492111841,1.3130854720183982,0
-0.46346452564173773,0.828055633184188,-0.5600460964316804,0.24838381259559839,-1.10420680403602,-0.6729862643468063,1.1923304039366744,-0.0855942824920283,1.0986641745187375,-0.1205356600781761,-0.8640968383700628,-0.28248736499732413,0.9926231721505323,-0.5579669530430921,-0.06491377430328019,-0.17895275936544697,0.6027114478421854,0.01099726458872885,0.9904491173096204,-0.1736649434813346,0
-0.4476572976098178,1.010521456985267,-0.5600460964316804,-0.9603474125608681,0.47705974958892733,-0.8015385378708642,-0.6181490407192191,-1.171962350438469,-0.5779697628707585,-0.970369949594244,-0.861451963265805,-0.7294925882296313,0.7093130282643559,-1.3255404930664467,-0.06491377430328019,-0.27223781572625144,-1.123757434250977,0.706128708473912,-0.9599587492111841,1.3130854720183982,0
-0.4792717536736576,-0.7364198560732105,-0.5204604293636784,-0.9767927353521125,0.47705974958892733,-0.832702725391848,-0.6920461609092555,-0.6670307132239262,-0.9454511738054427,-0.970369949594244,-0.8640968383700628,-0.6779150624720575,-1.764688291913655,-2.1454485926368476,-0.7390053838214986,-0.8460822533396851,-0.8654329132395312,-0.3365684573538627,-0.8206439016025552,0.5697102642685317,0
-0.49507898170557746,-1.5946850272856927,-0.282946426955667,-0.23675320974611272,0.19964456474244546,-0.8132251081912332,-0.8398404012893286,-1.126059474328056,-0.37126146921999886,-0.970369949594244,-0.8667417134743206,-0.17933231348217646,-0.11354955525218165,-1.6046581439840302,-0.40195957906238944,-0.7516664690229921,-0.9041815913912482,-0.3365684573538627,-0.8903013254068697,0.5697102642685317,0
-0.33700670138637845,0.3775227349099191,-0.5204604293636784,-0.7383355548790682,-0.9654992116127791,1.590312854364637,1.1553818438416565,1.4292006291516004,-0.25642352830291,-0.7579113772152271,-0.848227587744516,-0.1449472963104605,-1.6961164099539434,0.9074007142742212,0.9462236399740475,0.7256296053453843,-0.1421242544074833,-1.0316999012390455,0.22421745546216154,0.19802266039359864,0
-0.49507898170557746,0.5881468648531399,-0.4808747622956765,-1.1083553176820682,0.47705974958892733,-0.7976430144307413,-0.9137375214793649,-1.217865226548882,0.1340254708151917,-0.7579113772152271,-0.848227587744516,-1.400000423078092,-1.6907028403255453,-0.645191218954837,1.2832694447331565,-0.8070721388615305,-0.8740437306065795,-0.6841341792964543,-0.8903013254068697,-0.1736649434813346,0
-0.49507898170557746,-0.8569374063615774,-0.5600460964316804,-1.182359270242668,-0.35518580495051866,-0.8482848191523398,-0.6920461609092555,-1.171962350438469,1.2135021154358263,-0.8793162757175224,-0.8508724628487738,0.18171036682084094,-1.5770178781291815,-0.41840812758430024,0.9462236399740475,-0.6244595739855314,-0.4478082709376941,0.706128708473912,-0.333041934972354,-0.1736649434813346,0
-0.4871753676896175,-0.12932677564863312,-0.5204604293636784,-0.804116846044046,1.3093053041283733,-0.7314191159486508,-0.5442519205291826,-1.1107585156245852,1.603951114553928,-0.8186138264663748,-0.848227587744516,0.40521297843699444,-0.7722005267073048,-1.3255404930664467,1.2832694447331565,-0.7708888442730972,-0.017267402585284527,-0.6841341792964543,-0.9599587492111841,0.19802266039359864,0
-0.31329585933849863,-0.8073787875514078,-0.4808747622956765,0.3881690563211761,-1.0209822485820754,1.4305963933195953,1.857404485647003,0.9701718680474704,-0.44016423377025216,-0.3329942324571932,-0.8535173379530316,-0.5747600109569095,-1.6636349921835538,-0.10440077030201896,-0.7390053838214986,0.5712852393665987,0.15494894475567925,0.01099726458872885,0.015245184049218184,-0.917040151231201,0
-0.49507898170557746,1.6345095210951293,-0.5204604293636784,-0.7383355548790682,-0.6326009897970006,-0.824911678511602,-0.6181490407192191,0.1439200980600367,-1.1291918792727846,-0.3936966817083408,-0.8667417134743206,-0.6951075710579154,0.11201584593107973,-2.2326728585485927,0.27213203045582907,-0.8817001839501741,-0.8697383219230554,0.3585629865313201,-0.6116716301896119,1.3130854720183982,0
-0.4555609116257778,0.45523965986223064,-0.4412890952276746,-0.8534528144177793,0.47705974958892733,-0.8443892957122169,-0.765943281099292,-1.233166185252353,0.7082151754006358,-0.970369949594244,-0.8588070881615473,-1.571925508936672,0.13367012444467302,-1.2383162271547017,0.9462236399740475,-0.8924420995311152,-0.7319652440502844,1.0536944304165032,-1.0296161730154985,-0.917040151231201,0
-0.4713681396576977,-0.9098750219088039,-0.3225320940236689,-1.1083553176820682,-0.35518580495051866,-0.8288072019517251,-0.5812004806242008,-1.156661391734998,1.0067938217850663,0.03122046304969313,-0.8667417134743206,-1.451577948835666,-1.4615283927233516,-0.5405220998607431,-1.413096993339717,-0.9269293021857156,-0.2583702888626339,1.4012601523590944,-0.8903013254068697,-1.288727755106134,0
-0.5266934377694172,-0.6733452503148127,-0.4412890952276746,-0.6396636181316016,1.3093053041283733,-0.7703743503498804,-0.6920461609092555,-1.171962350438469,-0.9454511738054427,-0.970369949594244,-0.8640968383700628,-0.6779150624720575,-1.7701018615420532,-2.0233346203604055,-0.7390053838214986,-0.6668618723313516,-1.2356980600226035,-0.3365684573538627,-1.0296161730154985,0.5697102642685317,0
-0.5108862097374973,-1.0596772105849985,-0.40170342815967275,-0.5245463585928904,0.47705974958892733,-0.6574041705863145,-0.765943281099292,-1.0954575569211142,0.11105788263177391,-0.9400187249686701,-0.8508724628487738,0.7834481673258696,-0.5069356149157894,-0.6975257785018837,-0.7390053838214986,-0.9207102984283286,-0.1937891586097723,-1.0316999012390455,-0.4026993587766685,0.9413978681434652,0
-0.5108862097374973,-0.1338321046313759,-0.24336075988766506,-1.1330233018689349,0.19964456474244546,-0.7976430144307413,-0.8398404012893286,-1.1107585156245852,-0.5779697628707585,-0.970369949594244,-0.861451963265805,0.09574782389155102,-1.212504189817031,-1.028977988966514,1.2832694447331565,-0.9286253941195485,-0.2411486541285375,-1.379265623181637,-0.4026993587766685,0.9413978681434652,0
-0.4792717536736576,-0.5415643775695891,-0.5996317634996823,1.5804549586863983,-1.1596898410053165,0.4099692520073782,-0.6550976008142373,0.08271626324615264,1.1905345272524086,0.21332781080313623,-0.8561622130572895,-1.434385440249808,0.274422934783028,0.10493746788616842,0.9462236399740475,0.7770777273383128,1.5929554450527272,-1.379265623181637,1.9656530505700227,-0.1736649434813346,0
-0.46346452564173773,-0.6395552829442427,-0.40170342815967275,-0.8287848302309127,-0.6326009897970006,-0.7275235925085278,-0.5812004806242008,-1.18726330914194,-1.0602891147225315,-0.970369949594244,-0.8693865885785784,0.009785280962261344,1.0160819738735913,-0.15673532984906588,-0.40195957906238944,-0.598452831000095,-0.4736407230388386,-0.6841341792964543,-0.6116716301896119,0.5697102642685317,0
-0.4713681396576977,-0.21154902958368724,-0.4412890952276746,1.5475643131039094,-1.0209822485820754,0.9047007289029949,-0.765943281099292,-1.0189527634037592,0.5474420581167114,0.3043814846798577,-0.8693865885785784,-1.451577948835666,-0.1279857409279104,0.6282830633566374,0.9462236399740475,0.7883850068971981,0.6113222652092334,-1.379265623181637,1.4083936601355072,-1.6604153589810673,0
-0.3291030873704185,-0.18339072344154544,-0.5204604293636784,1.4817830219389316,-1.0764652855513717,1.9759696749368105,2.189941526502167,0.2969296850947466,-1.4507381138406332,0.1222741369264146,-0.8561622130572895,0.009785280962261344,0.8229979904607199,1.1690735120094555,-0.06491377430328019,-0.06644532775453742,-0.4822515404058868,-0.3365684573538627,0.9904491173096204,-0.5453525473562678,0
-0.35281392941829837,-0.3557195570314534,-0.4808747622956765,-0.5327690199885127,-0.9377576931281308,0.9397604398641016,2.2268900865971855,0.4499392721294567,1.6269187027373457,1.3059718973237948,1.1142697396147696,0.8178331844975856,-0.28317473694199413,0.08749261470381944,0.6091778352149383,-0.32312057374123576,-0.7405760614173326,-1.0316999012390455,0.8511342697009917,-0.917040151231201,0
-0.4476572976098178,-1.3750502393769866,-0.5600460964316804,1.1857672116965312,-1.1319483225206681,0.33205878320491883,0.009976480896091029,-0.6364287958169842,-0.02674764646873248,-0.5151015802106362,-0.8588070881615473,-0.2996798735831821,0.9114196277245581,0.43638967835079906,1.620315249492266,1.3876708235181239,-0.04309985468642912,-1.0316999012390455,2.1049678981786517,-1.288727755106134,0
-0.4555609116257778,-0.40640450808730855,-0.5600460964316804,-0.8370074916265349,-1.1596898410053165,0.6086409474536496,-0.4703548003391461,1.4751035052620134,-0.7846780565215185,1.4577280204516643,1.2465134948276595,0.25048040116427284,0.5180335680609502,-0.2614044489431598,0.9462236399740475,1.0275339695676242,-0.8697383219230554,-1.0316999012390455,0.0849026078535327,0.5697102642685317,0
-0.4792717536736576,1.1377970007477478,-0.4412890952276746,-0.730112893483446,-0.9100161746434826,-0.824911678511602,-0.8028918411943102,-1.126059474328056,0.7541503517674714,-0.788262601840801,-0.8561622130572895,-0.47160495944176195,-1.1655865863709127,-1.8488860885369154,0.9462236399740475,-0.9156220226268302,-0.533916444608176,-1.0316999012390455,-0.333041934972354,1.6847730758933313,0
-0.5029825957215374,-0.2971502802557983,-0.5996317634996823,-0.9767927353521125,0.19964456474244546,-0.8482848191523398,-0.765943281099292,-1.18726330914194,-1.1521594674562023,-0.7275601525896532,-0.8535173379530316,0.5427530471238583,0.451266209310705,-1.6918824098957748,-1.413096993339717,-0.7691927523392644,-1.222781833972031,-1.0316999012390455,-0.6813290539939263,0.19802266039359864,0
-0.49507898170557746,-0.3557195570314534,-0.5600460964316804,-0.3107571623067128,-1.1596898410053165,0.78004397881906,0.6011534424163828,1.3526958356342453,-0.8765484092551894,-0.8186138264663748,-0.8588070881615473,0.43959799560871043,-1.3550615233648522,-0.19162503621376387,-0.7390053838214986,-0.7013490749859521,1.1538037593332693,0.01099726458872885,-0.9599587492111841,-0.917040151231201,0
-0.4555609116257778,0.9508258479639262,-0.282946426955667,-0.730112893483446,-0.07777062010403661,-0.8210161550714791,-0.6181490407192191,-1.126059474328056,1.3742752327197507,-0.6972089279640794,-0.848227587744516,-0.9873802170175008,0.2780319812019601,-1.4650993185252383,-1.413096993339717,-0.49838340690395927,-1.1151466168839288,0.706128708473912,-0.8903013254068697,-0.917040151231201,0
-0.49507898170557746,-0.3692355439796814,-0.4412890952276746,-1.2234725772207793,1.0318901192818914,-0.8482848191523398,-0.765943281099292,-1.0954575569211142,1.5350483500036747,-0.970369949594244,-0.861451963265805,0.009785280962261344,-1.0789694723165404,-1.7442169694428216,1.620315249492266,-0.6493355890150793,-0.6975219745820915,-1.0316999012390455,-0.6116716301896119,-0.1736649434813346,0
-0.416042841545978,-0.5584593612548743,-0.5204604293636784,1.1693218889052872,-1.0764652855513717,0.5424170489715591,2.2268900865971855,0.31223064379821763,-0.21048835193607443,-0.6365064787129318,-0.8535173379530316,0.47398301278042637,0.9493146151233461,0.05260290833912187,0.27213203045582907,0.3066948976886806,-0.2928135583308265,-1.7268313451242285,-0.19372708736372515,-1.288727755106134,0
-0.5029825957215374,0.8945092356796426,-0.3225320940236689,-0.6478862795272238,-0.07777062010403661,-0.7508967331492656,-0.7289947210042738,-1.217865226548882,-0.1875207637526569,-0.9400187249686701,-0.8588070881615473,0.8694107102551595,0.19502391356652007,-1.3255404930664467,0.27213203045582907,-0.8658699925677344,-0.1636512978251037,-1.0316999012390455,-0.9599587492111841,-0.1736649434813346,0
-0.4792717536736576,0.5261985913404279,-0.5204604293636784,-0.804116846044046,-0.9377576931281308,0.2541483144024596,-0.5812004806242008,-0.05499236508508629,1.052728998151902,1.4273767958260903,1.2200647437850816,0.2160953839925569,0.19502391356652007,0.035158055156772894,0.9462236399740475,0.5628047796974347,-0.4348920448871218,-1.0316999012390455,-0.7509864777982407,-0.1736649434813346,0
0.20834266571485816,0.7311910600552203,-0.5600460964316804,1.3666657624002203,-1.0764652855513717,0.7099245568968466,1.7096102452669297,1.1537833724891224,-0.3253262928531633,-0.970369949594244,-0.8693865885785784,0.7318706415682956,-0.6368612859973479,0.506169091080195,0.6091778352149383,1.6850522759168098,-0.4951677664564591,0.3585629865313201,-0.8206439016025552,-1.288727755106134,0
-0.46346452564173773,-1.2139847282439356,-0.3225320940236689,0.14148921445250942,-0.6326009897970006,-0.7431056862690197,-0.9137375214793649,-0.9424479698864042,-1.106224291089367,-0.970369949594244,-0.8693865885785784,-0.007407227623596639,0.5017928591757554,-0.10440077030201896,-0.40195957906238944,-0.663469688463686,-0.2239270193944411,0.3585629865313201,-0.4723567825809829,0.9413978681434652,0
-0.4713681396576977,-0.8287791002194356,-0.3225320940236689,-0.7218902320878238,0.19964456474244546,-0.824911678511602,-0.6181490407192191,-0.20800195211979622,-0.3253262928531633,-0.970369949594244,-0.861451963265805,-1.5891180175225297,0.03622587113350392,-1.028977988966514,-1.0760511885806079,-0.8494744372073507,-0.9644573129605855,1.4012601523590944,-1.0296161730154985,0.9413978681434652,0
-0.4713681396576977,-0.360224886014196,-0.3225320940236689,0.47039567027739837,-0.6326009897970006,-0.8132251081912332,-0.8767889613843467,-1.2025642678454112,-1.0602891147225315,-0.970369949594244,-0.8640968383700628,1.2132608819723192,-0.4546044418412728,-1.5348787312546341,-1.413096993339717,-0.7855883076996483,-0.8740437306065795,-0.3365684573538627,-0.8903013254068697,0.5697102642685317,0
-0.5266934377694172,0.5160616011292568,-0.5996317634996823,-0.7794488618571793,0.19964456474244546,-0.80932958475111,-0.765943281099292,-1.171962350438469,-1.1751270556396203,-0.7579113772152271,-0.848227587744516,0.23328789257841487,-1.4994233801221395,-0.8196397507783266,1.620315249492266,-0.569053904146993,-0.8998761827077241,1.4012601523590944,-0.8206439016025552,-0.1736649434813346,0
-0.5029825957215374,0.27953182953526595,-0.5600460964316804,-0.16274925718551267,-0.9932407300974273,1.6448501825263586,0.8967419231765288,0.021512428432268596,1.0756965863353196,1.5487816943283856,1.325859747955393,0.16451785823498294,-0.9075397674172616,0.2270514401626113,1.620315249492266,0.7889503708751425,-1.222781833972031,-0.6841341792964543,1.1297639649182494,-1.288727755106134,0
-0.4476572976098178,0.3459854320307206,-0.6392174305676842,-0.4916557130104016,-0.6326009897970006,-0.7314191159486508,-0.8028918411943102,-1.18726330914194,-0.16455317556923912,-0.7579113772152271,-0.848227587744516,0.3880204698511365,1.487062531544241,-0.7847500444136286,-1.0760511885806079,-0.9207102984283286,0.17217057948977565,0.01099726458872885,-0.8903013254068697,0.19802266039359864,0
-0.4713681396576977,-1.4572724933120407,-0.5600460964316804,0.34705574934306493,-1.0487237670667238,0.7177156037770924,-0.3595091200540914,0.9548709093439994,-0.21048835193607443,0.3043814846798577,-0.8561622130572895,0.14732534964912497,1.2254066661716578,0.43638967835079906,-1.413096993339717,1.106684926479822,-0.1378188457239591,-0.3365684573538627,0.36353230307079054,-1.288727755106134,0
-0.49507898170557746,-0.9098750219088039,-0.40170342815967275,-1.0590193493083349,-0.07777062010403661,-0.6184489361850849,-0.8398404012893286,-0.7282345480378102,0.11105788263177391,-0.0901844354526024,-0.8588070881615473,-0.11056227913874453,-1.4994233801221395,-0.5754118062254411,-0.40195957906238944,-0.8517358931191278,-1.2443088773896518,-0.6841341792964543,-0.8206439016025552,0.19802266039359864,0
-0.4476572976098178,-1.2781856662480189,-0.6392174305676842,-1.2399179000120237,0.47705974958892733,-0.7470012097091426,-0.6550976008142373,-1.156661391734998,-0.7157752919712651,-0.970369949594244,-0.8667417134743206,1.1272983390430293,-0.7758095731262371,-2.1628934458191966,-1.0760511885806079,-0.6515970449268563,-1.2012547905544109,0.01099726458872885,-0.8903013254068697,0.5697102642685317,0
-0.46346452564173773,-1.013497588511886,-0.24336075988766506,-1.0590193493083349,1.0318901192818914,-0.7470012097091426,-0.9137375214793649,-0.7282345480378102,0.11105788263177391,-0.0901844354526024,-0.8588070881615473,-0.11056227913874453,-1.3352117680607252,-0.5405220998607431,-0.40195957906238944,-0.665731144375463,-0.9773735390111579,-0.6841341792964543,-0.8903013254068697,0.19802266039359864,0
-0.5029825957215374,-0.9459176537707454,-0.3225320940236689,-0.6889995865053349,0.19964456474244546,-0.8210161550714791,-0.6550976008142373,-1.141360433031527,-0.8995159974386071,-0.970369949594244,-0.8693865885785784,-0.6091450281286256,-0.33911495643544287,-0.15673532984906588,-0.06491377430328019,-0.8670007205236231,0.3443869268307396,0.706128708473912,-1.0296161730154985,0.5697102642685317,0
-0.49507898170557746,-1.0889618489728257,-0.282946426955667,-0.7547808776703127,0.19964456474244546,-0.7820609206702495,-0.8767889613843467,-1.217865226548882,-1.4277705256572155,-0.970369949594244,-0.8588070881615473,0.9381807445985915,0.47292048782429796,-0.9068640166900713,0.27213203045582907,-0.7279211819493328,-0.9084870000747722,0.3585629865313201,-0.7509864777982407,-1.288727755106134,0
-0.4555609116257778,1.4835810001732492,-0.5204604293636784,-0.6807769251097127,-1.1319483225206681,1.9058502530145973,1.0075876034615834,1.3526958356342453,0.4326041171996225,-0.21158933395489773,-0.8667417134743206,-1.3484228973205181,0.7634487245483389,-0.10440077030201896,-0.06491377430328019,-0.4808571235876869,-0.2411486541285375,-1.379265623181637,1.9656530505700227,-1.288727755106134,0
-0.4476572976098178,-1.0889618489728257,-0.5204604293636784,-0.39298377626293485,-1.0487237670667238,2.135686135981852,1.3770732044117657,-0.46811825007880326,1.236469703619244,-0.575804029461784,-0.8455827126402582,-0.5403749937851936,0.6678089944466358,0.035158055156772894,-1.7501427980988264,-0.5062985025951791,1.8340583313300767,1.0536944304165032,0.36353230307079054,-0.5453525473562678,0
-0.49507898170557746,-0.42442582401827933,-0.5600460964316804,-1.174136608847046,-0.35518580495051866,-0.7508967331492656,-0.6181490407192191,-1.156661391734998,-0.5550021746873408,-0.970369949594244,-0.8455827126402582,-1.1936903200477964,-0.5574622647808399,-1.9186655012663114,0.9462236399740475,-0.9218410263842172,-0.8137680090372421,1.0536944304165032,-0.4723567825809829,0.9413978681434652,0
-0.5108862097374973,-0.5291747228670468,-0.5204604293636784,-1.2645858841988904,1.0318901192818914,-0.7820609206702495,-0.6181490407192191,-1.126059474328056,0.9838262336016486,-0.970369949594244,-0.848227587744516,-0.7466850968154893,-0.4997175220779251,-1.046422842148863,0.27213203045582907,-0.6838227916696796,-0.9127924087582963,0.3585629865313201,-0.7509864777982407,-0.917040151231201,0
-0.4476572976098178,0.004706761587961801,-0.3225320940236689,-0.9274567669783793,0.7544749344354096,-0.7470012097091426,-0.6550976008142373,-1.217865226548882,0.1340254708151917,-0.970369949594244,-0.8640968383700628,-1.1936903200477964,-0.4221230240708831,-1.8488860885369154,-0.06491377430328019,-0.9229717543401057,-1.0720925300486879,0.706128708473912,-0.4026993587766685,1.3130854720183982,0
-0.46346452564173773,-0.9459176537707454,-0.4808747622956765,-1.1576912860558015,1.3093053041283733,-0.8288072019517251,-0.5812004806242008,-1.141360433031527,-0.9454511738054427,-0.970369949594244,-0.8588070881615473,-1.365615405906376,-1.1565639703235822,-1.5523235844369832,0.27213203045582907,-0.6956954352065093,-0.9730681303276336,0.01099726458872885,-0.8903013254068697,0.5697102642685317,0
-0.4792717536736576,-0.851305745133149,-0.40170342815967275,-0.7465582162746904,1.3093053041283733,-0.8404937722720939,-0.6181490407192191,-1.126059474328056,-1.3588677611069622,-0.970369949594244,-0.848227587744516,-1.0217652341892167,-0.6494929484636107,-1.063867695331212,0.6091778352149383,-0.9184488425165517,-0.6975219745820915,-0.3365684573538627,-1.0296161730154985,0.5697102642685317,0
-0.5108862097374973,0.2389838686905814,-0.24336075988766506,-1.100132656286446,-0.6326009897970006,-0.832702725391848,-0.6920461609092555,-0.9424479698864042,-1.106224291089367,-0.970369949594244,-0.8693865885785784,-0.007407227623596639,0.4837476270810946,-2.058224326725103,-0.40195957906238944,-0.77258493620693,-0.9773735390111579,0.3585629865313201,-0.4026993587766685,0.9413978681434652,0
-0.4792717536736576,0.7154224086156208,-0.5204604293636784,-0.03940933625117943,0.7544749344354096,-0.7431056862690197,-0.6181490407192191,-1.171962350438469,-0.3253262928531633,-0.970369949594244,-0.8535173379530316,0.7318706415682956,-0.6368612859973479,-1.5697684376193322,0.6091778352149383,-0.7465781932214937,-0.8998761827077241,0.3585629865313201,-0.4723567825809829,-1.288727755106134,0
